Curricular_units_2nd_sem_approved,Tuition_fees_up_to_date,Course_Technology,Mother_qualification_Others,Scholarship_holder,Application_mode_First_Phase,Course_Others,Debtor,Father_occupation_Others,Course_Communication,Curricular_units_1st_sem_credited,GDP,Course_Nature,Gender,Course_Social_Service,enrollment_age,Course_Management,Curricular_units_2nd_sem_without_evaluations,Application_order,Previous_qualification_grade,Application_mode_OverAge,Educational_special_needs,Inflation_rate,Admission_grade,Application_mode_Last_Phase,Application_mode_Transfer,Previous_qualification_Graduation_plus,Mother_qualification_Graduation_plus,Course_Medical,Nacionality,Application_mode_Courses_Holders,Mother_qualification_Basic_Education,Displaced,Father_occupation_Skilled,Application_mode_Course_Change,morning_attendance,Father_occupation_Unskilled,Mother_qualification_High_School_Eq,Father_occupation_Highly_Skilled,Curricular_units_1st_sem_without_evaluations,Marital_status,Target
3,1,0,0,0,1,0,0,0,0,0,1.74,0,0,0,19,1,0,2,129.0,0,0,1.4,118.9,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,7,3.51,0,0,0,20,0,0,1,160.0,0,0,1.4,160.0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,-0.92,0,0,0,18,1,2,1,131.0,0,0,0.3,126.1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,0,18,0,0,1,150.0,0,0,-0.8,136.5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,0.32,0,0,0,19,0,0,5,130.0,0,0,2.6,122.3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
6,1,0,0,1,0,0,0,0,1,0,-3.12,0,0,0,21,0,0,1,133.1,0,0,-0.8,128.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,1,1,0,0,0,0,0,-1.7,0,0,1,18,0,0,1,154.0,0,1,3.7,156.5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,-4.06,0,0,0,20,1,0,1,126.0,0,0,2.8,125.7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,1,0,-1.7,0,0,0,18,0,0,1,150.0,0,0,3.7,143.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
8,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,0,18,0,0,5,141.0,0,0,2.8,131.9,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,0,0,0,0,0,0,1,-3.12,0,0,0,32,1,0,1,134.0,0,0,-0.8,113.7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0.79,0,0,0,18,0,0,2,146.0,0,0,-0.3,155.1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,1,0,0,0,0,1.74,0,0,0,19,0,0,3,134.0,0,0,1.4,121.1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
8,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,0,18,0,0,3,139.0,0,0,-0.8,130.3,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,-3.12,0,0,0,18,0,8,6,136.0,0,0,-0.8,123.3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,8,0,1
6,1,0,0,0,1,0,0,0,1,0,2.02,0,0,0,20,0,0,5,110.0,0,0,0.6,117.4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
4,1,0,0,0,1,0,0,0,0,0,1.79,0,0,0,19,1,0,1,135.0,0,0,0.5,140.3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,1.74,0,0,0,19,0,0,4,129.0,0,0,1.4,120.0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-3.12,0,0,0,18,1,0,1,139.0,0,0,-0.8,133.4,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,-4.06,0,0,0,18,0,0,4,137.0,0,0,2.8,126.7,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
7,1,0,0,1,0,0,0,0,0,0,1.79,0,0,0,18,0,0,3,138.0,0,0,0.5,129.3,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,2.02,0,0,0,20,0,0,6,136.0,0,0,0.6,125.7,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
6,1,0,0,0,1,0,0,0,1,0,-0.92,0,0,0,19,0,0,1,143.0,0,0,0.3,144.8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,-1.7,0,0,0,21,0,0,1,133.1,0,0,3.7,98.6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
7,1,0,0,1,1,1,0,0,0,0,2.02,0,0,0,19,0,0,1,136.0,0,0,0.6,126.9,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,-4.06,0,0,1,20,0,0,1,139.0,0,0,2.8,146.7,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
8,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,0,21,0,0,1,125.0,0,0,-0.8,117.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,2.02,0,0,0,23,0,0,1,130.0,0,0,0.6,130.0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
2,0,0,0,1,0,0,0,0,0,0,-1.7,0,0,1,18,0,0,1,137.0,0,0,3.7,125.8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,-1.7,0,0,0,30,1,0,1,130.0,1,0,3.7,160.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,1,0,0,0,1,0,0,0,0,0,-3.12,0,0,0,20,0,5,1,130.0,0,0,-0.8,134.2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,5,0,1
0,0,0,0,0,0,0,0,0,0,3,1.74,0,0,0,29,1,0,2,160.0,0,0,1.4,96.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
2,1,0,0,0,0,0,0,0,0,0,1.74,0,0,0,24,1,0,1,100.0,0,0,1.4,101.8,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,0.32,0,0,1,20,0,0,1,136.0,0,0,2.6,125.2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0.79,0,0,1,27,0,0,1,117.0,0,0,-0.3,100.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0.32,0,0,0,23,1,0,1,140.0,0,0,2.6,140.0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
6,1,0,0,1,0,0,0,0,1,0,2.02,0,0,0,23,0,0,1,132.0,0,0,0.6,120.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7,1,0,0,0,1,0,0,0,0,0,-1.7,0,0,0,18,0,0,3,147.0,0,0,3.7,134.3,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,-1.7,0,0,0,19,0,0,1,158.0,0,0,3.7,144.7,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0.79,0,0,0,19,0,0,6,142.0,0,0,-0.3,131.9,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
6,1,0,0,1,1,0,0,0,1,0,2.02,0,0,0,18,0,0,1,143.0,0,0,0.6,136.7,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
6,1,0,0,0,1,0,0,0,1,0,-3.12,0,0,0,19,0,0,2,135.0,0,0,-0.8,129.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,0.79,0,0,0,18,0,0,1,160.0,0,0,-0.3,146.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
9,1,0,0,0,0,0,0,0,0,8,-3.12,0,0,0,29,1,0,1,120.0,0,0,-0.8,122.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0.79,0,0,0,24,0,0,2,133.1,1,0,-0.3,117.8,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,3.51,0,0,0,19,0,0,2,133.1,0,0,1.4,106.0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,-1.7,0,0,0,19,0,0,1,133.0,0,0,3.7,119.0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,1.74,0,0,0,19,1,0,1,120.0,0,0,1.4,115.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5,1,0,0,0,0,1,0,0,0,0,2.02,0,0,0,20,0,0,4,106.0,0,0,0.6,116.9,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,1,0,1.74,0,0,0,18,0,0,2,148.0,0,0,1.4,141.7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4,0,0,0,0,1,0,0,0,1,1,0.79,0,0,0,18,0,0,2,134.0,0,0,-0.3,127.7,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
7,1,0,0,1,1,0,0,0,0,0,1.79,0,0,0,19,0,0,5,130.0,0,0,0.5,122.1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,0.79,0,0,0,19,0,0,1,150.0,0,0,-0.3,153.5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0,1,1,0,0,0,0,0,0.79,0,0,0,18,0,0,1,141.0,0,0,-0.3,141.4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
6,1,0,0,1,1,0,0,0,1,0,1.74,0,0,0,19,0,0,1,140.0,0,0,1.4,135.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
8,1,0,0,1,1,0,0,0,0,0,-0.92,0,0,0,18,0,0,2,138.0,0,0,0.3,127.5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
5,1,0,0,0,0,0,0,0,0,0,-0.92,0,0,0,24,1,0,1,130.0,1,0,0.3,151.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1,0,0,0,0,0,1,0,0,0,0.79,0,0,0,28,0,0,1,133.1,1,0,-0.3,121.4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
7,1,0,0,0,0,0,0,0,0,1,-1.7,0,0,0,20,0,0,1,133.0,0,0,3.7,100.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
7,1,0,0,1,1,0,0,0,0,0,-1.7,0,0,0,19,0,0,6,150.0,0,0,3.7,131.5,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,-3.12,0,0,0,22,1,0,1,117.0,0,0,-0.8,109.3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
6,1,0,0,0,1,0,0,0,0,0,-1.7,0,0,1,19,0,0,1,145.0,0,0,3.7,127.9,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
11,1,0,0,0,0,0,0,0,0,10,-0.92,0,0,1,36,0,0,1,140.0,0,0,0.3,140.0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
6,1,0,0,1,0,0,0,0,0,0,-4.06,1,0,0,19,0,0,1,160.0,0,0,2.8,160.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,-0.92,0,0,1,18,0,0,1,125.0,0,0,0.3,119.8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,40,1,0,4,133.1,0,0,2.6,153.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
6,1,0,0,1,1,0,0,0,0,0,0.32,0,0,0,19,0,0,2,139.0,0,0,2.6,125.0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,1.74,0,0,0,38,0,1,1,130.0,0,0,1.4,103.7,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
3,1,0,0,0,0,0,0,0,0,4,-4.06,0,0,0,32,0,2,1,120.0,0,0,2.8,120.0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,0,1
5,1,0,0,0,1,1,0,0,0,0,-3.12,0,0,0,19,0,0,1,160.0,0,0,-0.8,146.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
6,1,0,0,0,0,0,0,0,1,0,3.51,0,0,0,19,0,0,3,120.0,0,0,1.4,116.9,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,1.74,0,0,0,35,1,0,1,130.0,1,0,1.4,117.9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
2,1,0,0,0,1,0,0,0,0,0,0.32,0,0,0,20,1,0,1,124.0,0,0,2.6,128.6,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
8,1,0,0,0,0,1,0,0,0,2,-1.7,0,0,0,29,0,0,1,150.0,0,0,3.7,135.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4,1,0,0,0,1,0,0,0,0,0,-4.06,0,0,0,29,1,0,1,140.0,0,0,2.8,124.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,1,0,0,1,1,0,0,0,0,0,-3.12,0,0,0,19,0,1,5,135.0,0,0,-0.8,124.0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
7,1,0,0,1,1,0,0,0,0,0,1.74,0,0,0,18,0,0,6,143.0,0,0,1.4,129.5,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
6,0,0,0,0,0,0,1,0,0,0,0.32,0,0,1,25,0,0,1,100.0,1,0,2.6,111.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,0,0,3.51,0,0,1,50,0,0,1,133.1,1,0,1.4,95.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13,1,0,1,0,1,0,0,1,0,14,0.32,0,0,0,24,1,0,1,133.1,0,0,2.6,131.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,-3.12,0,0,0,18,0,0,5,132.0,0,0,-0.8,119.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,-4.06,0,0,0,20,0,0,1,131.0,0,0,2.8,125.4,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
13,1,0,0,1,1,0,1,0,0,13,-4.06,1,0,0,20,0,0,1,147.0,0,0,2.8,140.7,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5,1,0,0,0,0,0,0,0,0,6,-3.12,0,0,0,21,1,0,1,141.0,0,0,-0.8,131.9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,1,0,0,0,0,0,1,0,0,2,1.74,0,1,1,28,0,0,1,160.0,1,0,1.4,124.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,1,1,1,0,0,0,0,1.79,0,1,0,19,0,0,1,135.0,0,0,0.5,139.2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
8,1,0,0,1,1,0,0,0,0,0,-3.12,0,1,0,18,0,0,1,133.0,0,0,-0.8,121.8,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,-1.7,0,1,0,22,0,0,1,142.0,0,0,3.7,132.9,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-4.06,1,1,0,25,0,0,1,130.0,0,0,2.8,130.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
5,0,0,0,0,0,0,0,0,0,0,2.02,0,1,0,37,0,0,1,133.1,1,0,0.6,130.1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1
4,0,0,0,0,0,0,0,0,0,0,2.02,0,1,0,38,0,0,1,133.1,1,0,0.6,124.5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,0.79,0,1,0,36,1,0,1,130.0,1,0,-0.3,162.3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
7,1,0,0,0,1,0,0,0,0,0,-1.7,0,1,0,18,0,0,2,149.0,0,0,3.7,137.8,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,-3.12,0,1,0,19,1,0,1,130.0,0,0,-0.8,119.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1,0,0,0,0,0,1,0,0,0,-3.12,1,1,0,24,0,0,1,150.0,1,0,-0.8,110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1
5,1,0,0,0,1,0,0,0,0,0,2.02,0,1,1,20,0,0,1,106.0,0,0,0.6,105.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,-1.7,0,1,0,21,0,0,1,162.0,0,0,3.7,142.8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0.32,0,1,0,32,1,0,3,120.0,0,0,2.6,128.2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,-1.7,0,1,0,39,1,0,1,133.1,1,0,3.7,120.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,-1.7,0,1,0,33,0,0,1,130.0,0,0,3.7,130.0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
4,1,0,0,1,0,0,0,0,0,0,-3.12,0,1,0,20,1,0,2,128.0,0,0,-0.8,121.7,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,0,0,0,0,0,-0.92,1,1,0,19,0,0,1,124.0,0,0,0.3,116.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0.79,0,1,0,43,1,0,1,133.1,1,0,-0.3,133.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4,1,0,0,0,0,0,0,0,0,0,-0.92,0,1,0,49,1,1,1,114.0,0,0,0.3,116.7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
6,1,0,0,1,1,0,0,0,1,0,-1.7,0,1,0,18,0,0,2,140.0,0,0,3.7,126.4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,2.02,1,1,0,27,0,0,1,160.0,1,0,0.6,140.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5,1,0,0,1,1,0,0,0,0,0,3.51,0,1,0,19,1,0,1,122.0,0,0,1.4,120.3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
0,1,0,0,1,0,0,1,0,1,0,-0.92,0,1,0,45,0,0,1,140.0,1,0,0.3,118.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0.79,0,1,0,19,1,0,1,160.0,0,0,-0.3,149.5,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
4,1,0,0,1,0,0,0,0,0,0,0.79,1,1,0,21,0,0,1,130.0,0,0,-0.3,130.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5,1,0,0,1,1,0,0,0,0,0,0.79,0,1,0,18,1,0,1,141.0,0,0,-0.3,126.3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,-3.12,0,1,0,18,1,0,3,127.0,0,0,-0.8,116.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,0,0,-3.12,0,1,0,29,0,6,1,126.0,0,0,-0.8,126.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5,1,0,0,0,1,0,0,0,0,0,-3.12,0,1,0,19,1,0,1,131.0,0,0,-0.8,122.3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4,1,0,0,1,1,0,0,0,0,0,1.79,0,1,0,18,1,0,1,130.0,0,0,0.5,119.5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
8,1,0,0,1,0,0,0,0,1,2,1.79,0,1,0,22,0,0,1,130.0,0,0,0.5,131.8,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
8,1,0,0,1,0,0,0,0,0,0,2.02,0,1,0,18,0,0,6,140.0,0,0,0.6,130.7,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
2,1,0,0,0,0,0,0,0,0,2,0.79,1,1,0,20,0,0,1,140.0,0,0,-0.3,140.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,1.74,0,1,0,20,0,0,1,140.0,0,0,1.4,129.5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,2.02,0,1,0,29,1,0,1,133.1,1,0,0.6,130.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,0,0.32,0,1,0,29,1,0,1,120.0,1,0,2.6,114.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,1,0,-3.12,0,1,0,23,0,0,1,121.0,0,0,-0.8,121.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
0,1,1,0,0,0,0,1,0,0,0,1.74,0,1,0,19,0,0,1,123.0,0,0,1.4,116.4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,0.32,0,1,0,18,0,3,1,136.0,0,0,2.6,121.7,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
2,1,0,0,0,0,1,0,0,0,2,0.32,0,1,0,22,0,0,1,136.0,0,0,2.6,130.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
6,1,0,0,0,0,0,1,0,0,6,1.74,0,1,0,34,1,0,1,120.0,0,0,1.4,120.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,0,0.79,0,1,0,26,1,0,1,160.0,0,0,-0.3,125.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12,1,1,0,0,0,0,0,0,0,12,2.02,0,1,0,24,0,0,1,125.0,0,0,0.6,134.1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
6,1,0,0,1,1,0,0,0,0,0,2.02,0,1,0,17,1,0,1,146.0,0,0,0.6,149.5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,-3.12,0,1,0,21,1,0,4,117.0,0,0,-0.8,113.2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,-1.7,0,1,0,34,1,0,1,150.0,1,0,3.7,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
6,1,0,0,0,0,0,0,0,0,0,1.79,1,1,0,19,0,0,1,140.0,0,0,0.5,140.0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
5,0,0,0,0,0,0,1,0,0,4,3.51,1,1,0,49,0,0,1,111.0,1,0,1.4,162.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
6,1,0,0,0,0,0,0,0,0,0,0.79,0,1,0,23,0,0,1,120.0,0,0,-0.3,136.6,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1
3,1,1,0,0,0,0,0,0,0,0,1.79,0,1,0,18,0,0,3,111.0,0,0,0.5,111.0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
7,1,0,0,0,1,0,0,0,0,0,0.79,0,1,0,20,0,0,1,118.0,0,0,-0.3,115.7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5,1,0,0,0,1,0,0,0,0,0,3.51,0,1,0,19,1,0,3,106.0,0,0,1.4,105.7,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,4,-0.92,1,1,0,24,0,0,1,120.0,0,0,0.3,128.2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,0,0,3.51,0,1,0,18,1,0,1,151.0,0,0,1.4,137.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
0,0,0,1,0,0,1,1,1,0,0,-3.12,0,1,0,45,0,0,1,133.1,1,0,-0.8,120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,1,0,1,0,0,0,0,1,0,0,0.32,0,1,0,30,1,0,1,120.0,1,0,2.6,120.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,13,3.51,0,1,0,28,1,0,1,120.0,0,0,1.4,118.1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,-1.7,0,1,0,40,1,0,1,110.0,1,0,3.7,139.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1.74,0,1,0,32,1,0,2,133.1,1,0,1.4,116.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,1,0,0,0,0,1,0,0,0,0,0.32,0,1,0,19,0,0,5,118.0,0,0,2.6,120.5,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1
6,1,0,0,0,1,0,0,0,1,0,-0.92,0,1,0,20,0,1,1,139.0,0,0,0.3,134.9,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
